Linux 7.2.0-rc5-virtme (virtme-ng) 	07/31/26 	_x86_64_	(12 CPU)

20:13:55     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
20:27:21         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:27:26         4.80      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
20:27:31         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:27:36         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:27:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:27:46         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:27:51     98268.80  99791.20  24915.20  24567.40  25013.40  33448.80   4537.40  50018.00      0.00      0.00
20:27:56         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:28:01         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:28:06         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:28:11         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
20:28:16         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:28:21         0.80      0.00      0.20      0.20      0.20      0.00      0.00      0.00      0.00      0.00
20:28:26         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
20:28:31         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
20:28:36         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
20:28:41         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:28:46         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:28:51         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:28:56         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
20:29:01         3.20    833.60      0.80      0.80      6.20      0.00      0.00      0.00      0.00      0.00
20:29:06         4.00   4492.00      1.00      1.00     33.60      0.00      0.00      0.00      0.00      0.00
20:29:11         3.20   7102.40      0.80      0.80     53.40      0.00      0.00      0.00      0.00      0.00
20:29:16         3.20   2117.60      0.80      0.80     15.00      0.00      0.00      0.00      0.00      0.00
20:29:21         4.00    288.00      1.00      1.00      2.20      0.00      0.00      0.00      0.00      0.00
20:29:26         3.20   3158.40      0.80      0.80     23.80      0.00      0.00      0.00      0.00      0.00
20:29:31         4.00   6158.40      1.00      1.00     47.20      0.00      0.00      0.00      0.00      0.00
20:29:36         3.20   6160.80      0.80      0.80     46.60      0.00      0.00      0.00      0.00      0.00
20:29:41         3.20   3353.60      0.80      0.80     25.40      0.00      0.00      0.00      0.00      0.00
20:29:46         3.20   1042.40      0.80      0.80      8.00      0.00      0.00      0.00      0.00      0.00
20:29:51         3.99    257.88      1.00      1.00      1.20      0.00      0.00      0.00      0.00      0.00
20:29:56         1.60    126.40      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
20:30:01         3.20    559.20      0.80      0.80      3.60      0.00      0.00      0.00      0.00      0.00
20:30:06         4.00    388.80      1.00      1.00      1.80      0.00      0.00      0.00      0.00      0.00
20:30:11         1.60    926.40      0.40      0.40      6.60      0.00      0.00      0.00      0.00      0.00
20:30:16         2.40   8107.20      0.60      0.60     61.00      0.00      0.00      0.00      0.00      0.00
20:30:21         0.80   6470.40      0.20      0.20     49.20      0.00      0.00      0.00      0.00      0.00
20:30:26         3.20   7954.40      0.80      0.80     60.00      0.00      0.00      0.00      0.00      0.00
20:30:31         4.00   4758.40      1.00      1.00     36.60      0.00      0.00      0.00      0.00      0.00
20:30:36         3.20   4935.20      0.80      0.80     37.00      0.00      0.00      0.00      0.00      0.00
20:30:41         1.60   8035.20      0.40      0.40     60.60      0.00      0.00      0.00      0.00      0.00
20:30:46         3.20   6401.60      0.80      0.80     49.00      0.00      0.00      0.00      0.00      0.00
20:30:51         3.20   7911.20      0.80      0.80     60.00      0.00      0.00      0.00      0.00      0.00
20:30:56         2.40   8040.80      0.60      0.60     60.60      0.00      0.00      0.00      0.00      0.00
20:31:01         3.20   6229.60      0.80      0.80     47.40      0.00      0.00      0.00      0.00      0.00
20:31:06         2.40   7935.20      0.60      0.60     60.60      0.00      0.00      0.00      0.00      0.00
20:31:11         3.20   6241.60      0.80      0.80     47.40      0.00      0.00      0.00      0.00      0.00
