Linux 7.2.0-rc5-virtme (virtme-ng) 	08/01/26 	_x86_64_	(12 CPU)

20:04:59      %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
20:34:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:30         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:34:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:34:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:45         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:34:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:00         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:35:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:35:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:55         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:36:00         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:36:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:10         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:36:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:20         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:36:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:36:40         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:36:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:55         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:37:00         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:37:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:15         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:37:20         0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
20:37:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:45         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:37:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:10         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:38:15         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:38:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:25         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:38:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:25         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:39:30         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:39:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:39:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:50         0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
20:39:55         0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.01
20:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:05         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:40:10         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:40:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:20         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:40:25         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:40:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:40:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:00         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:41:05         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:41:10         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:41:15         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:41:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:25         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:41:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:41:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:45         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:41:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:55         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:42:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:05         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:42:10         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:42:15         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:42:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:30         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:42:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:42:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:45         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:42:50         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:42:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:05         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:43:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:25         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:43:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:50         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:43:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:44:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:44:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:44:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:44:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:44:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:44:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:44:30         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:44:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:44:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:44:45         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:44:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:44:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:45:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:45:05         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:45:10         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:45:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:45:20         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:45:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:45:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:45:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:45:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:45:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:45:50         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:45:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:46:00         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:46:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:46:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:46:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:46:20         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:46:25         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:46:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:46:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:46:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:46:45         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:46:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:46:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:47:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:47:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:47:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:47:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:47:20         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:47:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:47:30         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:47:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:47:40         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:47:45         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:47:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:47:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:48:00         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:48:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:48:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:48:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:48:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:48:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:48:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:48:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:48:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:48:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:48:50         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:48:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:49:00         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:49:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:49:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:49:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:49:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:49:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:49:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:49:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:49:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:49:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:49:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:49:55         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:50:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:50:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:50:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:50:20         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:50:25         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:50:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:50:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:50:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:50:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:50:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:50:55         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:51:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:51:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:51:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:51:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:51:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:51:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:51:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:51:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:51:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:51:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:51:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:51:55         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:52:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:52:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:52:10         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:52:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:52:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:52:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:52:30         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:52:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:52:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:52:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:52:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:52:55         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:53:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:53:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:53:10         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:53:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:53:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:53:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:53:30         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:53:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:53:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:53:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:53:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:53:55         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:54:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:54:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:54:10         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:54:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:54:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:54:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:54:30         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:54:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:54:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:54:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:54:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:54:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:55:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:55:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:55:10         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:55:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:55:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:55:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:55:30         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:55:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:55:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:55:45         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:55:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:55:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:56:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:56:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:56:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:56:15         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:56:20         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:56:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:56:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:56:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:56:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:56:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:56:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:56:55         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:57:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:57:05         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:57:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:57:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:57:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:57:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:57:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:57:35         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
20:57:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:57:45         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:57:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:57:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:58:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:58:05         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:58:10         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:58:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:58:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:58:25         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:58:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:58:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:58:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:58:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:58:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:58:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:59:00         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:59:05         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:59:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:59:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:59:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:59:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:59:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:59:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:59:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:59:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:59:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:59:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:00:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:00:10         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:00:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:00:20         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:00:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:00:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:00:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:00:40         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:00:45         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
21:00:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:00:55         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:01:00         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:01:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:01:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:01:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:01:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:01:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:01:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:01:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:01:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:01:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:01:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:01:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:02:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:02:05         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
21:02:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:02:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:02:20         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:02:25         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:02:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:02:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:02:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:02:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:02:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:02:55         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:03:00         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:03:05         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:03:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:03:15         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:03:20         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:03:25         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:03:30         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:03:35         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:03:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:03:45         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:03:50         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:03:55         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:04:00         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:04:05         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
21:04:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:04:15         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

Average:         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
